conference,year,index,paper_id,given_name,family_name,org,institution,email,title
aies,2018,5,32787213278745,Louise,Dennis,google,university of liverpoolliverpoolunited kingdom,,Ethics by Design
aies,2018,6,32787213278745,Gonzalo,Génova,uc3m,universidad carlos iii de madridlegansspain,,Ethics by Design
aies,2018,7,32787213278745,Galit,Haim,,the college of management academic studiesrishon lezionisrael,,Ethics by Design
aies,2018,8,32787213278745,Malte S.,Kließ,ethz,deft technical universitydelftnetherlands,,Ethics by Design
aies,2018,9,32787213278745,Maite,Lopez-Sanchez,,universitat de barcelonabarcelonaspain,,Ethics by Design
aies,2018,10,32787213278745,Roberto,Micalizio,,universitdegli studi di torinotorinoitaly,,Ethics by Design
aies,2018,11,32787213278745,Juan,Pavón,experian,universidad complutense de madridmadridspain,,Ethics by Design
aies,2018,12,32787213278745,Marija,Slavkovik,uib,university of bergenbergennorway,,Ethics by Design
aies,2018,13,32787213278745,Matthijs,Smakman,ethz,hu university of applied sciences utrechtutrechtnetherlands,,Ethics by Design
aies,2018,14,32787213278745,Marlies,van Steenbergen,ethz,hu university of applied sciencesutrechtutrechtnetherlands,,Ethics by Design
aies,2018,15,32787213278745,Stefano,Tedeschi,,universitdegli studi di torinotorinoitaly,,Ethics by Design
aies,2018,16,32787213278745,Leon,van der Toree,,university of luxembourgluxembourgluxembourg,,Ethics by Design
aies,2018,17,32787213278745,Serena,Villata,inria,universitcte dazurcnrsinriaissophia antipolis cedexfrance,,Ethics by Design
aies,2018,18,32787213278745,Tristan,de Wildt,ethz,delft university of technologydelftnetherlands,,Ethics by Design
aies,2018,0,32787213278779,Brian Hu,Zhang,stanford,stanford universitystanfordcausa,,Mitigating Unwanted Biases with Adversarial Learning
aies,2018,1,32787213278779,Blake,Lemoine,google,googlemountain viewcausa,,Mitigating Unwanted Biases with Adversarial Learning
aies,2018,2,32787213278779,Margaret,Mitchell,google,googlemountain viewcausa,,Mitigating Unwanted Biases with Adversarial Learning
aies,2018,0,32787213278736,Upol,Ehsan,gatech,georgia institute of technologyatlantagausa,,Rationalization
aies,2018,1,32787213278736,Brent,Harrison,ntu,university of kentuckylexingtonkyusa,,Rationalization
aies,2018,2,32787213278736,Larry,Chan,gatech,georgia institute of technologyatlantagausa,,Rationalization
aies,2018,3,32787213278736,Mark O.,Riedl,gatech,georgia institute of technologyatlantagausa,,Rationalization
aies,2018,0,32787213278772,Collin,Johnson,umich,university of michiganann arbormiusa,,Socially-Aware Navigation Using Topological Maps and Social Norm Learning
aies,2018,1,32787213278772,Benjamin,Kuipers,umich,university of michiganann arbormiusa,,Socially-Aware Navigation Using Topological Maps and Social Norm Learning
aies,2018,0,32787213278761,Mahmoudreza,Babaei,mpi-sws,max planck institute for software systemssaarbruckengermany,,Purple Feed
aies,2018,1,32787213278761,Juhi,Kulshrestha,mpi-sws,max planck institute for software systemssaarbruckengermany,,Purple Feed
aies,2018,2,32787213278761,Abhijnan,Chakraborty,iit,max planck institute for software systems ampiit kharagpurindiasaarbruckengermany,,Purple Feed
aies,2018,3,32787213278761,Fabrício,Benevenuto,ufmg,universidade federal de minas geraisbelo horizontebrazil,,Purple Feed
aies,2018,4,32787213278761,Krishna P.,Gummadi,mpi-sws,max planck institute for software systemssaarbrueckengermany,,Purple Feed
aies,2018,5,32787213278761,Adrian,Weller,cam,university of cambridge ampalan turing institutecambridgeunited kingdom,,Purple Feed
