conference,year,index,paper_id,given_name,family_name,org,institution,email,title
aies,2019,0,33066183314289,Jess,Whittlestone,cam,university of cambridgecambridgeunited kingdom,,The Role and Limits of Principles in AI Ethics
aies,2019,1,33066183314289,Rune,Nyrup,cam,university of cambridgecambridgeunited kingdom,,The Role and Limits of Principles in AI Ethics
aies,2019,2,33066183314289,Anna,Alexandrova,cam,university of cambridgecambridgeunited kingdom,,The Role and Limits of Principles in AI Ethics
aies,2019,3,33066183314289,Stephen,Cave,cam,university of cambridgecambridgeunited kingdom,,The Role and Limits of Principles in AI Ethics
aies,2019,0,33066183314232,Stephen,Cave,cam,university of cambridgecambridgeunited kingdom,,"""Scary Robots"""
aies,2019,1,33066183314232,Kate,Coughlan,,bbclondonunited kingdom,,"""Scary Robots"""
aies,2019,2,33066183314232,Kanta,Dihal,cam,university of cambridgecambridgeunited kingdom,,"""Scary Robots"""
aies,2019,0,33066183314273,Michael,Hind,ibm,ibm research aiyorktown heightsnyusa,,TED
aies,2019,1,33066183314273,Dennis,Wei,ibm,ibm research aiyorktown heightsnyusa,,TED
aies,2019,2,33066183314273,Murray,Campbell,ibm,ibm research aiyorktown heightsnyusa,,TED
aies,2019,3,33066183314273,Noel C. F.,Codella,ibm,ibm research aiyorktown heightsnyusa,,TED
aies,2019,4,33066183314273,Amit,Dhurandhar,ibm,ibm research aiyorktown heightsnyusa,,TED
aies,2019,5,33066183314273,Aleksandra,Mojsilovi,ibm,ibm research aiyorktown heightsnyusa,,TED
aies,2019,6,33066183314273,Karthikeyan,Natesan Ramamurthy,ibm,ibm research aiyorktown heightsnyusa,,TED
aies,2019,7,33066183314273,Kush R.,Varshney,ibm,ibm research aiyorktown heightsnyusa,,TED
aies,2019,0,33066183314285,Ching-Hua,Chuan,miami,university of miamicoral gablesflusa,,Framing Artificial Intelligence in American Newspapers
aies,2019,1,33066183314285,Wan-Hsiu Sunny,Tsai,miami,university of miamicoral gablesflusa,,Framing Artificial Intelligence in American Newspapers
aies,2019,2,33066183314285,Su Yeon,Cho,miami,university of miamicoral gablesflusa,,Framing Artificial Intelligence in American Newspapers
aies,2019,0,33066183314256,Naveen Sundar,Govindarajulu,rpi,rensselaer polytechnic institutetroynyusa,,Toward the Engineering of Virtuous Machines
aies,2019,1,33066183314256,Selmer,Bringsjord,rpi,rensselaer polytechnic institutetroynyusa,,Toward the Engineering of Virtuous Machines
aies,2019,2,33066183314256,Rikhiya,Ghosh,rpi,rensselaer polytechnic institutetroynyusa,,Toward the Engineering of Virtuous Machines
aies,2019,3,33066183314256,Vasanth,Sarathy,tufts,tufts universitymedfordmausa,,Toward the Engineering of Virtuous Machines
aies,2019,0,33066183314274,Jack,Parker,cmu,carnegie mellon universitypittsburghpausa,,How Technological Advances Can Reveal Rights
aies,2019,1,33066183314274,David,Danks,cmu,carnegie mellon universitypittsburghpausa,,How Technological Advances Can Reveal Rights
aies,2019,0,33066183314293,Stefano,Teso,kuleuven,ku leuvenleuvenbelgium,,Explanatory Interactive Machine Learning
aies,2019,1,33066183314293,Kristian,Kersting,tu-darmstadt,tu darmstadtdarmstadtgermany,,Explanatory Interactive Machine Learning
aies,2019,0,33066183314268,Adam,Lerer,fb,facebook ai researchnew yorknyusa,,Learning Existing Social Conventions via Observationally Augmented Self-Play
aies,2019,1,33066183314268,Alexander,Peysakhovich,fb,facebook ai researchnew yorknyusa,,Learning Existing Social Conventions via Observationally Augmented Self-Play
aies,2019,0,33066183314238,José,Hernández-Orallo,,universitat politcnica de valnciavalenciaspain,,AI Extenders
aies,2019,1,33066183314238,Karina,Vold,cam,university of cambridgecambridgeunited kingdom,,AI Extenders
aies,2019,0,33066183314294,Thomas Krendl,Gilbert,berkeley,university of californiaberkeleyberkeleycausa,,Epistemic Therapy for Bias in Automated Decision-Making
aies,2019,1,33066183314294,Yonatan,Mintz,gatech,georgia institute of technologyatlantagausa,,Epistemic Therapy for Bias in Automated Decision-Making
aies,2019,0,33066183314263,Wenjie,Hu,stanford,stanford universitystanfordcausa,,Mapping Missing Population in Rural India
aies,2019,1,33066183314263,Jay Harshadbhai,Patel,stanford,stanford universitystanfordcausa,,Mapping Missing Population in Rural India
aies,2019,2,33066183314263,Zoe-Alanah,Robert,stanford,stanford universitystanfordcausa,,Mapping Missing Population in Rural India
aies,2019,3,33066183314263,Paul,Novosad,dartmouth,dartmouth collegehanovernhusa,,Mapping Missing Population in Rural India
aies,2019,4,33066183314263,Samuel,Asher,washington,world bankwashingtondcusa,,Mapping Missing Population in Rural India
aies,2019,5,33066183314263,Zhongyi,Tang,stanford,stanford universitystanfordcausa,,Mapping Missing Population in Rural India
aies,2019,6,33066183314263,Marshall,Burke,stanford,stanford universitystanfordcausa,,Mapping Missing Population in Rural India
aies,2019,7,33066183314263,David,Lobell,stanford,stanford universitystanfordcausa,,Mapping Missing Population in Rural India
aies,2019,8,33066183314263,Stefano,Ermon,stanford,stanford universitystanfordcausa,,Mapping Missing Population in Rural India
aies,2019,0,33066183314244,Inioluwa Deborah,Raji,toronto,university of torontotorontooncanada,,Actionable Auditing
aies,2019,1,33066183314244,Joy,Buolamwini,mit,massachusetts institute of technologycambridgemausa,,Actionable Auditing
aies,2019,0,33066183314287,Michael P.,Kim,stanford,stanford universitystanfordcausa,,Multiaccuracy
aies,2019,1,33066183314287,Amirata,Ghorbani,stanford,stanford universitystanfordcausa,,Multiaccuracy
aies,2019,2,33066183314287,James,Zou,stanford,stanford universitystanfordcausa,,Multiaccuracy
aies,2019,0,33066183314234,Alex,Beutel,google,googlenew yorknyusa,,Putting Fairness Principles into Practice
aies,2019,1,33066183314234,Jilin,Chen,google,googlemountain viewcausa,,Putting Fairness Principles into Practice
aies,2019,2,33066183314234,Tulsee,Doshi,google,googlemountain viewcausa,,Putting Fairness Principles into Practice
aies,2019,3,33066183314234,Hai,Qian,google,googlemountain viewcausa,,Putting Fairness Principles into Practice
aies,2019,4,33066183314234,Allison,Woodruff,google,googlemountain viewcausa,,Putting Fairness Principles into Practice
aies,2019,5,33066183314234,Christine,Luu,google,googlemountain viewcausa,,Putting Fairness Principles into Practice
aies,2019,6,33066183314234,Pierre,Kreitmann,google,googlesan brunocausa,,Putting Fairness Principles into Practice
aies,2019,7,33066183314234,Jonathan,Bischof,google,googleseattlewausa,,Putting Fairness Principles into Practice
aies,2019,8,33066183314234,Ed H.,Chi,google,googlemountain viewcausa,,Putting Fairness Principles into Practice
aies,2019,0,33066183314248,Nripsuta Ani,Saxena,usc,university of southern californialos angelescausa,,How Do Fairness Definitions Fare?
aies,2019,1,33066183314248,Karen,Huang,harvard,harvard universitycambridge mausa,,How Do Fairness Definitions Fare?
aies,2019,2,33066183314248,Evan,DeFilippis,harvard,harvard universitycambridgemausa,,How Do Fairness Definitions Fare?
aies,2019,3,33066183314248,Goran,Radanovic,harvard,harvard universitycambridgemausa,,How Do Fairness Definitions Fare?
aies,2019,4,33066183314248,David C.,Parkes,harvard,harvard universitycambridgemausa,,How Do Fairness Definitions Fare?
aies,2019,5,33066183314248,Yang,Liu,ucsd,university of californiasanta cruzsanta cruzcausa,,How Do Fairness Definitions Fare?
